,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,seed
175,64,0.0,596,0.1801471999497153,"[11, 1, 9, 8, 29, 15, 14, 19, 24, 27, 21, 7, 23, 2, 7, 4, 30, 37, 3, 36, 36, 18, 25, 18, 38, 39, 32, 5, 0, 17, 10, 31, 30, 13, 16, 6, 34, 32, 0, 35]",30,0.75,1024,4
176,128,0.0,596,0.1801471999497153,"[11, 1, 9, 8, 29, 15, 14, 19, 24, 27, 21, 7, 23, 2, 7, 4, 30, 37, 3, 36, 36, 18, 25, 18, 38, 39, 32, 5, 0, 17, 10, 31, 30, 13, 16, 6, 34, 32, 0, 35]",30,0.75,1024,4
177,256,0.0,596,0.1801471999497153,"[11, 1, 9, 8, 29, 15, 14, 19, 24, 27, 21, 7, 23, 2, 7, 4, 30, 37, 3, 36, 36, 18, 25, 18, 38, 39, 32, 5, 0, 17, 10, 31, 30, 13, 16, 6, 34, 32, 0, 35]",30,0.75,1024,4
178,512,0.0,596,0.1801471999497153,"[11, 1, 9, 8, 29, 15, 14, 19, 24, 27, 21, 7, 23, 2, 7, 4, 30, 37, 3, 36, 36, 18, 25, 18, 38, 39, 32, 5, 0, 17, 10, 31, 30, 13, 16, 6, 34, 32, 0, 35]",30,0.75,1024,4
179,1024,0.0,596,0.1801471999497153,"[11, 1, 9, 8, 29, 15, 14, 19, 24, 27, 21, 7, 23, 2, 7, 4, 30, 37, 3, 36, 36, 18, 25, 18, 38, 39, 32, 5, 0, 17, 10, 31, 30, 13, 16, 6, 34, 32, 0, 35]",30,0.75,1024,4
180,0,17.0,50,0.011636799958068877,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.05,1024,4
181,1,8.0,102,0.029472899972461164,"[32, 24, 38, 3, 14, 29, 35, 9, 9, 21, 38, 34, 0, 25, 7, 1, 11, 10, 28, 36, 1, 32, 23, 20, 33, 17, 10, 27, 8, 19, 2, 9, 11, 6, 1, 37, 21, 36, 28, 26]",50,0.05,1024,4
182,2,8.0,153,0.045554200012702495,"[32, 24, 38, 3, 14, 29, 35, 9, 9, 21, 38, 34, 0, 25, 7, 1, 11, 10, 28, 36, 1, 32, 23, 20, 33, 17, 10, 27, 8, 19, 2, 9, 11, 6, 1, 37, 21, 36, 28, 26]",50,0.05,1024,4
183,4,7.0,256,0.07264149998081848,"[12, 38, 4, 39, 2, 6, 36, 29, 5, 15, 7, 21, 14, 16, 16, 39, 9, 13, 17, 11, 36, 34, 12, 7, 14, 16, 3, 33, 21, 26, 2, 24, 32, 37, 31, 28, 25, 23, 39, 33]",50,0.05,1024,4
184,8,4.0,463,0.12851949996547773,"[32, 6, 38, 23, 18, 13, 18, 1, 2, 21, 36, 8, 0, 25, 19, 1, 11, 13, 10, 3, 34, 15, 0, 37, 32, 24, 10, 27, 8, 17, 33, 39, 11, 11, 27, 37, 26, 35, 38, 9]",50,0.05,1024,4
185,16,1.0,873,0.22737079998478293,"[32, 6, 38, 3, 35, 31, 35, 1, 36, 21, 36, 8, 21, 28, 19, 2, 11, 13, 10, 0, 34, 15, 6, 37, 25, 24, 22, 27, 19, 17, 33, 38, 11, 5, 27, 9, 26, 0, 14, 9]",50,0.05,1024,4
186,32,1.0,1689,0.43487429997185245,"[32, 6, 38, 3, 35, 31, 35, 1, 36, 21, 36, 8, 21, 28, 19, 2, 11, 13, 10, 0, 34, 15, 6, 37, 25, 24, 22, 27, 19, 17, 33, 38, 11, 5, 27, 9, 26, 0, 14, 9]",50,0.05,1024,4
187,64,0.0,2251,0.5839893000083975,"[30, 6, 38, 3, 18, 31, 35, 1, 36, 21, 36, 7, 0, 28, 19, 2, 11, 29, 10, 0, 34, 15, 6, 37, 25, 24, 10, 7, 19, 17, 33, 38, 11, 5, 27, 9, 16, 12, 14, 9]",50,0.05,1024,4
188,128,0.0,2251,0.5839893000083975,"[30, 6, 38, 3, 18, 31, 35, 1, 36, 21, 36, 7, 0, 28, 19, 2, 11, 29, 10, 0, 34, 15, 6, 37, 25, 24, 10, 7, 19, 17, 33, 38, 11, 5, 27, 9, 16, 12, 14, 9]",50,0.05,1024,4
189,256,0.0,2251,0.5839893000083975,"[30, 6, 38, 3, 18, 31, 35, 1, 36, 21, 36, 7, 0, 28, 19, 2, 11, 29, 10, 0, 34, 15, 6, 37, 25, 24, 10, 7, 19, 17, 33, 38, 11, 5, 27, 9, 16, 12, 14, 9]",50,0.05,1024,4
190,512,0.0,2251,0.5839893000083975,"[30, 6, 38, 3, 18, 31, 35, 1, 36, 21, 36, 7, 0, 28, 19, 2, 11, 29, 10, 0, 34, 15, 6, 37, 25, 24, 10, 7, 19, 17, 33, 38, 11, 5, 27, 9, 16, 12, 14, 9]",50,0.05,1024,4
191,1024,0.0,2251,0.5839893000083975,"[30, 6, 38, 3, 18, 31, 35, 1, 36, 21, 36, 7, 0, 28, 19, 2, 11, 29, 10, 0, 34, 15, 6, 37, 25, 24, 10, 7, 19, 17, 33, 38, 11, 5, 27, 9, 16, 12, 14, 9]",50,0.05,1024,4
192,0,17.0,50,0.011819700011983514,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.1,1024,4
193,1,8.0,102,0.02963479998288676,"[32, 24, 38, 3, 14, 29, 35, 9, 9, 21, 38, 34, 0, 25, 7, 1, 11, 10, 28, 36, 1, 32, 23, 20, 33, 17, 10, 27, 8, 19, 2, 9, 11, 6, 1, 37, 21, 36, 28, 26]",50,0.1,1024,4
194,2,7.0,154,0.045689599995967,"[24, 5, 7, 8, 21, 27, 39, 36, 4, 16, 14, 19, 37, 9, 0, 35, 35, 32, 28, 18, 8, 22, 17, 3, 20, 19, 10, 15, 19, 24, 34, 23, 15, 19, 0, 35, 21, 17, 2, 6]",50,0.1,1024,4
195,4,6.0,257,0.07413239998277277,"[28, 29, 26, 8, 14, 21, 23, 10, 34, 9, 18, 19, 0, 23, 4, 25, 22, 16, 15, 3, 2, 31, 0, 30, 5, 24, 0, 20, 1, 10, 20, 23, 21, 27, 26, 17, 29, 17, 4, 25]",50,0.1,1024,4
196,8,6.0,461,0.12872670002980158,"[28, 29, 26, 8, 14, 21, 23, 10, 34, 9, 18, 19, 0, 23, 4, 25, 22, 16, 15, 3, 2, 31, 0, 30, 5, 24, 0, 20, 1, 10, 20, 23, 21, 27, 26, 17, 29, 17, 4, 25]",50,0.1,1024,4
197,16,2.0,873,0.23900449997745454,"[39, 24, 26, 32, 35, 20, 23, 36, 4, 21, 23, 19, 0, 7, 0, 12, 35, 16, 13, 18, 13, 3, 6, 9, 27, 6, 0, 7, 1, 5, 25, 16, 11, 27, 26, 37, 29, 17, 31, 6]",50,0.1,1024,4
198,32,0.0,1181,0.31945760000962764,"[39, 24, 26, 32, 35, 20, 23, 10, 30, 21, 23, 19, 0, 7, 0, 1, 22, 16, 13, 18, 13, 22, 37, 9, 5, 6, 10, 7, 36, 5, 33, 16, 11, 27, 2, 25, 29, 17, 14, 9]",50,0.1,1024,4
199,64,0.0,1181,0.31945760000962764,"[39, 24, 26, 32, 35, 20, 23, 10, 30, 21, 23, 19, 0, 7, 0, 1, 22, 16, 13, 18, 13, 22, 37, 9, 5, 6, 10, 7, 36, 5, 33, 16, 11, 27, 2, 25, 29, 17, 14, 9]",50,0.1,1024,4
200,128,0.0,1181,0.31945760000962764,"[39, 24, 26, 32, 35, 20, 23, 10, 30, 21, 23, 19, 0, 7, 0, 1, 22, 16, 13, 18, 13, 22, 37, 9, 5, 6, 10, 7, 36, 5, 33, 16, 11, 27, 2, 25, 29, 17, 14, 9]",50,0.1,1024,4
201,256,0.0,1181,0.31945760000962764,"[39, 24, 26, 32, 35, 20, 23, 10, 30, 21, 23, 19, 0, 7, 0, 1, 22, 16, 13, 18, 13, 22, 37, 9, 5, 6, 10, 7, 36, 5, 33, 16, 11, 27, 2, 25, 29, 17, 14, 9]",50,0.1,1024,4
202,512,0.0,1181,0.31945760000962764,"[39, 24, 26, 32, 35, 20, 23, 10, 30, 21, 23, 19, 0, 7, 0, 1, 22, 16, 13, 18, 13, 22, 37, 9, 5, 6, 10, 7, 36, 5, 33, 16, 11, 27, 2, 25, 29, 17, 14, 9]",50,0.1,1024,4
203,1024,0.0,1181,0.31945760000962764,"[39, 24, 26, 32, 35, 20, 23, 10, 30, 21, 23, 19, 0, 7, 0, 1, 22, 16, 13, 18, 13, 22, 37, 9, 5, 6, 10, 7, 36, 5, 33, 16, 11, 27, 2, 25, 29, 17, 14, 9]",50,0.1,1024,4
204,0,17.0,50,0.011791500030085444,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.2,1024,4
205,1,7.0,102,0.028173100028652698,"[37, 36, 32, 0, 37, 33, 11, 16, 28, 26, 12, 11, 19, 27, 21, 23, 6, 39, 11, 9, 28, 34, 38, 14, 24, 4, 22, 5, 21, 19, 18, 23, 8, 12, 9, 13, 21, 31, 27, 35]",50,0.2,1024,4
206,2,7.0,153,0.04441450000740588,"[37, 36, 32, 0, 37, 33, 11, 16, 28, 26, 12, 11, 19, 27, 21, 23, 6, 39, 11, 9, 28, 34, 38, 14, 24, 4, 22, 5, 21, 19, 18, 23, 8, 12, 9, 13, 21, 31, 27, 35]",50,0.2,1024,4
207,4,7.0,255,0.07558720000088215,"[37, 36, 32, 0, 37, 33, 11, 16, 28, 26, 12, 11, 19, 27, 21, 23, 6, 39, 11, 9, 28, 34, 38, 14, 24, 4, 22, 5, 21, 19, 18, 23, 8, 12, 9, 13, 21, 31, 27, 35]",50,0.2,1024,4
208,8,4.0,460,0.1306159000378102,"[20, 18, 36, 2, 21, 3, 18, 39, 24, 31, 29, 7, 37, 16, 16, 26, 35, 29, 15, 6, 2, 12, 8, 4, 31, 33, 39, 0, 19, 17, 32, 25, 15, 5, 0, 14, 12, 1, 14, 38]",50,0.2,1024,4
209,16,4.0,868,0.2405307000153698,"[20, 18, 36, 2, 21, 3, 18, 39, 24, 31, 29, 7, 37, 16, 16, 26, 35, 29, 15, 6, 2, 12, 8, 4, 31, 33, 39, 0, 19, 17, 32, 25, 15, 5, 0, 14, 12, 1, 14, 38]",50,0.2,1024,4
210,32,1.0,1687,0.43966110004112124,"[20, 18, 36, 3, 34, 31, 4, 39, 16, 1, 29, 7, 0, 25, 16, 26, 35, 29, 30, 9, 28, 12, 8, 4, 12, 33, 39, 27, 19, 19, 32, 23, 15, 5, 0, 14, 12, 2, 14, 6]",50,0.2,1024,4
211,64,0.0,2555,0.6536210000049323,"[20, 18, 36, 3, 34, 31, 4, 39, 16, 21, 29, 7, 0, 25, 16, 26, 35, 29, 15, 9, 22, 12, 8, 4, 12, 33, 39, 27, 5, 19, 32, 25, 11, 5, 0, 14, 26, 2, 13, 6]",50,0.2,1024,4
212,128,0.0,2555,0.6536210000049323,"[20, 18, 36, 3, 34, 31, 4, 39, 16, 21, 29, 7, 0, 25, 16, 26, 35, 29, 15, 9, 22, 12, 8, 4, 12, 33, 39, 27, 5, 19, 32, 25, 11, 5, 0, 14, 26, 2, 13, 6]",50,0.2,1024,4
213,256,0.0,2555,0.6536210000049323,"[20, 18, 36, 3, 34, 31, 4, 39, 16, 21, 29, 7, 0, 25, 16, 26, 35, 29, 15, 9, 22, 12, 8, 4, 12, 33, 39, 27, 5, 19, 32, 25, 11, 5, 0, 14, 26, 2, 13, 6]",50,0.2,1024,4
214,512,0.0,2555,0.6536210000049323,"[20, 18, 36, 3, 34, 31, 4, 39, 16, 21, 29, 7, 0, 25, 16, 26, 35, 29, 15, 9, 22, 12, 8, 4, 12, 33, 39, 27, 5, 19, 32, 25, 11, 5, 0, 14, 26, 2, 13, 6]",50,0.2,1024,4
215,1024,0.0,2555,0.6536210000049323,"[20, 18, 36, 3, 34, 31, 4, 39, 16, 21, 29, 7, 0, 25, 16, 26, 35, 29, 15, 9, 22, 12, 8, 4, 12, 33, 39, 27, 5, 19, 32, 25, 11, 5, 0, 14, 26, 2, 13, 6]",50,0.2,1024,4
216,0,17.0,50,0.011907000036444515,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.5,1024,4
217,1,9.0,102,0.02787330001592636,"[29, 22, 9, 2, 35, 20, 25, 14, 30, 11, 19, 7, 1, 28, 10, 17, 35, 29, 12, 4, 10, 31, 39, 18, 27, 39, 39, 7, 0, 8, 32, 35, 16, 1, 2, 38, 12, 39, 3, 38]",50,0.5,1024,4
218,2,8.0,154,0.04461460001766682,"[20, 29, 36, 2, 34, 20, 4, 39, 16, 31, 19, 7, 0, 28, 20, 26, 35, 29, 23, 6, 2, 19, 8, 4, 31, 33, 39, 27, 5, 20, 32, 25, 35, 5, 38, 38, 26, 37, 14, 38]",50,0.5,1024,4
219,4,6.0,258,0.07833600003505126,"[10, 24, 28, 4, 29, 20, 2, 3, 12, 21, 1, 34, 0, 28, 22, 34, 35, 16, 23, 18, 5, 19, 25, 13, 33, 19, 29, 29, 34, 20, 32, 16, 35, 24, 38, 38, 1, 37, 28, 20]",50,0.5,1024,4
220,8,4.0,464,0.13345470000058413,"[32, 10, 38, 4, 28, 20, 2, 3, 2, 21, 14, 34, 0, 25, 27, 1, 27, 19, 31, 10, 5, 22, 39, 17, 33, 19, 26, 0, 8, 16, 36, 38, 18, 6, 25, 14, 22, 37, 28, 9]",50,0.5,1024,4
221,16,3.0,873,0.23451820004265755,"[32, 10, 38, 4, 28, 20, 2, 1, 36, 21, 14, 34, 0, 25, 27, 26, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 14, 22, 37, 28, 9]",50,0.5,1024,4
222,32,0.0,1335,0.3504367000423372,"[32, 10, 38, 4, 28, 20, 2, 1, 23, 21, 14, 34, 29, 25, 0, 1, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 9, 22, 37, 28, 9]",50,0.5,1024,4
223,64,0.0,1335,0.3504367000423372,"[32, 10, 38, 4, 28, 20, 2, 1, 23, 21, 14, 34, 29, 25, 0, 1, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 9, 22, 37, 28, 9]",50,0.5,1024,4
224,128,0.0,1335,0.3504367000423372,"[32, 10, 38, 4, 28, 20, 2, 1, 23, 21, 14, 34, 29, 25, 0, 1, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 9, 22, 37, 28, 9]",50,0.5,1024,4
225,256,0.0,1335,0.3504367000423372,"[32, 10, 38, 4, 28, 20, 2, 1, 23, 21, 14, 34, 29, 25, 0, 1, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 9, 22, 37, 28, 9]",50,0.5,1024,4
226,512,0.0,1335,0.3504367000423372,"[32, 10, 38, 4, 28, 20, 2, 1, 23, 21, 14, 34, 29, 25, 0, 1, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 9, 22, 37, 28, 9]",50,0.5,1024,4
227,1024,0.0,1335,0.3504367000423372,"[32, 10, 38, 4, 28, 20, 2, 1, 23, 21, 14, 34, 29, 25, 0, 1, 27, 19, 23, 10, 5, 22, 39, 17, 33, 31, 26, 0, 8, 16, 36, 24, 18, 6, 25, 9, 22, 37, 28, 9]",50,0.5,1024,4
228,0,17.0,50,0.01127050002105534,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",50,0.75,1024,4
229,1,6.0,102,0.027438500022981316,"[19, 6, 5, 22, 4, 27, 27, 14, 36, 29, 33, 33, 21, 34, 19, 2, 30, 13, 21, 2, 18, 3, 6, 37, 25, 32, 5, 11, 7, 30, 24, 29, 3, 21, 30, 9, 16, 28, 18, 25]",50,0.75,1024,4
230,2,6.0,153,0.04648540000198409,"[19, 6, 5, 22, 4, 27, 27, 14, 36, 29, 33, 33, 21, 34, 19, 2, 30, 13, 21, 2, 18, 3, 6, 37, 25, 32, 5, 11, 7, 30, 24, 29, 3, 21, 30, 9, 16, 28, 18, 25]",50,0.75,1024,4
231,4,6.0,255,0.0798992000054568,"[19, 6, 5, 22, 4, 27, 27, 14, 36, 29, 33, 33, 21, 34, 19, 2, 30, 13, 21, 2, 18, 3, 6, 37, 25, 32, 5, 11, 7, 30, 24, 29, 3, 21, 30, 9, 16, 28, 18, 25]",50,0.75,1024,4
232,8,4.0,460,0.13799449999351054,"[19, 6, 5, 22, 4, 27, 33, 14, 28, 35, 8, 0, 0, 12, 19, 2, 30, 13, 21, 2, 18, 31, 6, 37, 11, 39, 29, 16, 7, 30, 24, 13, 16, 21, 30, 23, 38, 28, 38, 25]",50,0.75,1024,4
233,16,1.0,869,0.24015550001058728,"[19, 17, 5, 21, 10, 27, 4, 14, 33, 29, 33, 33, 15, 12, 20, 17, 31, 13, 30, 28, 18, 31, 7, 4, 26, 22, 3, 20, 7, 30, 24, 34, 0, 9, 30, 35, 26, 19, 18, 25]",50,0.75,1024,4
234,32,0.0,921,0.2569972000201233,"[14, 17, 5, 21, 10, 27, 4, 29, 33, 29, 33, 33, 15, 12, 19, 17, 31, 27, 30, 28, 18, 31, 6, 4, 11, 22, 3, 20, 7, 30, 24, 34, 0, 9, 28, 35, 16, 28, 18, 25]",50,0.75,1024,4
235,64,0.0,921,0.2569972000201233,"[14, 17, 5, 21, 10, 27, 4, 29, 33, 29, 33, 33, 15, 12, 19, 17, 31, 27, 30, 28, 18, 31, 6, 4, 11, 22, 3, 20, 7, 30, 24, 34, 0, 9, 28, 35, 16, 28, 18, 25]",50,0.75,1024,4
236,128,0.0,921,0.2569972000201233,"[14, 17, 5, 21, 10, 27, 4, 29, 33, 29, 33, 33, 15, 12, 19, 17, 31, 27, 30, 28, 18, 31, 6, 4, 11, 22, 3, 20, 7, 30, 24, 34, 0, 9, 28, 35, 16, 28, 18, 25]",50,0.75,1024,4
237,256,0.0,921,0.2569972000201233,"[14, 17, 5, 21, 10, 27, 4, 29, 33, 29, 33, 33, 15, 12, 19, 17, 31, 27, 30, 28, 18, 31, 6, 4, 11, 22, 3, 20, 7, 30, 24, 34, 0, 9, 28, 35, 16, 28, 18, 25]",50,0.75,1024,4
238,512,0.0,921,0.2569972000201233,"[14, 17, 5, 21, 10, 27, 4, 29, 33, 29, 33, 33, 15, 12, 19, 17, 31, 27, 30, 28, 18, 31, 6, 4, 11, 22, 3, 20, 7, 30, 24, 34, 0, 9, 28, 35, 16, 28, 18, 25]",50,0.75,1024,4
239,1024,0.0,921,0.2569972000201233,"[14, 17, 5, 21, 10, 27, 4, 29, 33, 29, 33, 33, 15, 12, 19, 17, 31, 27, 30, 28, 18, 31, 6, 4, 11, 22, 3, 20, 7, 30, 24, 34, 0, 9, 28, 35, 16, 28, 18, 25]",50,0.75,1024,4
240,0,17.0,70,0.016815399983897805,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",70,0.05,1024,4
241,1,8.0,142,0.038858600019011647,"[7, 38, 33, 4, 23, 6, 18, 35, 30, 14, 3, 22, 10, 20, 16, 7, 10, 23, 15, 32, 23, 12, 25, 17, 9, 11, 35, 0, 19, 16, 13, 25, 2, 39, 13, 9, 10, 24, 29, 29]",70,0.05,1024,4
242,2,6.0,214,0.06129420001525432,"[19, 24, 38, 22, 4, 13, 35, 38, 36, 29, 36, 34, 0, 34, 22, 2, 30, 10, 32, 2, 18, 3, 37, 6, 25, 32, 5, 11, 7, 17, 33, 16, 3, 6, 2, 9, 16, 17, 28, 9]",70,0.05,1024,4
243,4,5.0,357,0.10055440000724047,"[19, 10, 32, 22, 1, 31, 13, 38, 12, 2, 8, 34, 21, 34, 19, 32, 19, 13, 25, 31, 16, 14, 6, 37, 33, 32, 5, 36, 7, 27, 23, 1, 3, 34, 24, 9, 14, 29, 18, 25]",70,0.05,1024,4
244,8,4.0,642,0.1729848000104539,"[39, 38, 27, 22, 21, 6, 13, 38, 16, 31, 8, 19, 10, 20, 20, 25, 26, 12, 23, 11, 16, 14, 7, 37, 33, 33, 19, 36, 1, 26, 36, 24, 0, 21, 23, 35, 18, 29, 2, 25]",70,0.05,1024,4
245,16,3.0,1211,0.311028600030113,"[39, 24, 38, 3, 33, 20, 13, 35, 8, 2, 1, 39, 10, 29, 30, 32, 26, 20, 15, 31, 16, 12, 6, 35, 9, 18, 38, 5, 17, 23, 36, 33, 22, 34, 23, 16, 18, 37, 21, 6]",70,0.05,1024,4
246,32,0.0,1568,0.40633020002860576,"[39, 38, 27, 3, 17, 22, 13, 27, 16, 31, 8, 30, 10, 20, 20, 32, 26, 12, 23, 11, 25, 14, 7, 37, 14, 33, 5, 36, 1, 26, 36, 24, 0, 1, 23, 35, 18, 29, 2, 9]",70,0.05,1024,4
247,64,0.0,1568,0.40633020002860576,"[39, 38, 27, 3, 17, 22, 13, 27, 16, 31, 8, 30, 10, 20, 20, 32, 26, 12, 23, 11, 25, 14, 7, 37, 14, 33, 5, 36, 1, 26, 36, 24, 0, 1, 23, 35, 18, 29, 2, 9]",70,0.05,1024,4
248,128,0.0,1568,0.40633020002860576,"[39, 38, 27, 3, 17, 22, 13, 27, 16, 31, 8, 30, 10, 20, 20, 32, 26, 12, 23, 11, 25, 14, 7, 37, 14, 33, 5, 36, 1, 26, 36, 24, 0, 1, 23, 35, 18, 29, 2, 9]",70,0.05,1024,4
249,256,0.0,1568,0.40633020002860576,"[39, 38, 27, 3, 17, 22, 13, 27, 16, 31, 8, 30, 10, 20, 20, 32, 26, 12, 23, 11, 25, 14, 7, 37, 14, 33, 5, 36, 1, 26, 36, 24, 0, 1, 23, 35, 18, 29, 2, 9]",70,0.05,1024,4
250,512,0.0,1568,0.40633020002860576,"[39, 38, 27, 3, 17, 22, 13, 27, 16, 31, 8, 30, 10, 20, 20, 32, 26, 12, 23, 11, 25, 14, 7, 37, 14, 33, 5, 36, 1, 26, 36, 24, 0, 1, 23, 35, 18, 29, 2, 9]",70,0.05,1024,4
251,1024,0.0,1568,0.40633020002860576,"[39, 38, 27, 3, 17, 22, 13, 27, 16, 31, 8, 30, 10, 20, 20, 32, 26, 12, 23, 11, 25, 14, 7, 37, 14, 33, 5, 36, 1, 26, 36, 24, 0, 1, 23, 35, 18, 29, 2, 9]",70,0.05,1024,4
252,0,17.0,70,0.016815399983897805,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",70,0.1,1024,4
253,1,8.0,142,0.038630699971690774,"[7, 38, 33, 4, 23, 6, 18, 35, 30, 14, 3, 22, 10, 20, 16, 7, 10, 23, 15, 32, 23, 12, 25, 17, 9, 11, 35, 0, 19, 16, 13, 25, 2, 39, 13, 9, 10, 24, 29, 29]",70,0.1,1024,4
254,2,6.0,214,0.05997269996441901,"[19, 24, 38, 22, 4, 13, 35, 38, 36, 29, 36, 34, 0, 34, 22, 2, 30, 10, 32, 2, 18, 3, 37, 6, 25, 32, 5, 11, 7, 17, 33, 16, 3, 6, 2, 9, 16, 17, 28, 9]",70,0.1,1024,4
255,4,4.0,357,0.09801799996057525,"[20, 6, 1, 10, 23, 10, 23, 39, 34, 17, 24, 15, 21, 13, 11, 24, 30, 4, 11, 37, 2, 14, 6, 38, 34, 9, 0, 36, 6, 39, 32, 23, 15, 7, 27, 29, 28, 12, 31, 26]",70,0.1,1024,4
256,8,3.0,642,0.1826479000155814,"[20, 6, 1, 10, 23, 10, 23, 39, 33, 16, 24, 30, 21, 13, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 37, 32, 11, 15, 7, 27, 29, 28, 12, 31, 26]",70,0.1,1024,4
257,16,1.0,1212,0.3353658000123687,"[20, 6, 1, 10, 35, 10, 23, 39, 33, 16, 24, 30, 21, 34, 11, 24, 35, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 27, 29, 28, 12, 31, 26]",70,0.1,1024,4
258,32,0.0,2207,0.5822587999864481,"[19, 6, 20, 10, 23, 17, 23, 38, 33, 16, 24, 30, 21, 34, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 12, 29, 28, 12, 31, 26]",70,0.1,1024,4
259,64,0.0,2207,0.5822587999864481,"[19, 6, 20, 10, 23, 17, 23, 38, 33, 16, 24, 30, 21, 34, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 12, 29, 28, 12, 31, 26]",70,0.1,1024,4
260,128,0.0,2207,0.5822587999864481,"[19, 6, 20, 10, 23, 17, 23, 38, 33, 16, 24, 30, 21, 34, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 12, 29, 28, 12, 31, 26]",70,0.1,1024,4
261,256,0.0,2207,0.5822587999864481,"[19, 6, 20, 10, 23, 17, 23, 38, 33, 16, 24, 30, 21, 34, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 12, 29, 28, 12, 31, 26]",70,0.1,1024,4
262,512,0.0,2207,0.5822587999864481,"[19, 6, 20, 10, 23, 17, 23, 38, 33, 16, 24, 30, 21, 34, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 12, 29, 28, 12, 31, 26]",70,0.1,1024,4
263,1024,0.0,2207,0.5822587999864481,"[19, 6, 20, 10, 23, 17, 23, 38, 33, 16, 24, 30, 21, 34, 11, 24, 30, 4, 5, 37, 13, 14, 6, 38, 34, 9, 2, 36, 6, 8, 32, 25, 15, 7, 12, 29, 28, 12, 31, 26]",70,0.1,1024,4
264,0,17.0,70,0.0165495999972336,"[5, 1, 23, 8, 9, 39, 30, 36, 38, 3, 0, 21, 21, 9, 38, 38, 2, 30, 8, 2, 23, 32, 33, 32, 28, 3, 15, 34, 31, 17, 17, 25, 9, 12, 23, 30, 22, 3, 11, 23]",70,0.2,1024,4
265,1,8.0,142,0.0385777999763377,"[7, 38, 33, 4, 23, 6, 18, 35, 30, 14, 3, 22, 10, 20, 16, 7, 10, 23, 15, 32, 23, 12, 25, 17, 9, 11, 35, 0, 19, 16, 13, 25, 2, 39, 13, 9, 10, 24, 29, 29]",70,0.2,1024,4
